has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,processing_time_days,target_binary,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
1,1,1363,2012,180579.19,1,54,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,3348,2001,515.4567,1,49,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1419,2009,84773.61,1,67,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,1,4474,1995,113495.01,1,36,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,23239,1953,88924.34,1,71,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,4777,1977,75095.62,1,25,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,731,1997,141852.44,1,58,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,1917,1998,96485.36,1,61,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1651,1990,43578.8,1,22,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,3060,2003,3400.65,1,37,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,3371,1980,27092.11,1,44,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,3910,1984,249626.02,0,45,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2147,1993,64520.7,1,42,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1593,2000,62496.36,1,46,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,4076,2007,79286.03,1,40,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,3719,2004,18960.72,1,78,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,522,1997,144113.5,1,35,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2554,1984,94481.66,1,54,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,4446,2013,90042.96,1,29,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,3655,1988,34988.75,1,18,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2683,2008,81480.94,1,40,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,1,654,1871,123707.36,1,26,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,631,2000,34416.53,1,63,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1839,2012,131408.95,1,40,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,2618,1995,30816.24,1,39,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1053,2011,134787.13,1,21,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,699,1968,127774.69,1,45,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1087,1986,120654.44,1,35,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,2185,2013,54745.47,1,57,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1908,1981,13380.32,1,54,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,546,1913,105068.54,0,42,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1980,2008,105120.2,1,54,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,18489,2003,83878.52,0,34,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1744,1894,759.4199,1,51,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,3634,1817,43075.38,1,24,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1,4114,1977,123176.33,1,42,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1446,1980,72046.27,1,48,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,2490,2004,54495.66,0,66,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,59,1947,174.35,1,43,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0,1880,2003,231138.15,1,73,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,1,123,2004,142968.33,1,54,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,989,1907,30017.12,1,31,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0,748,2012,48230.05,1,38,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,391,1994,103381.93,1,70,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,4364,2005,81599.96,1,54,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,3724,1969,45586.21,1,45,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1,3347,1996,61107.55,1,51,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,802,2006,77889.34,1,20,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,619,1993,484.6503,1,65,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0,1962,1972,94024.8,1,25,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,1,4680,2010,9723.73,1,48,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,3824,1977,10065.0,1,62,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,1755,1956,122903.03,1,44,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,3062,2001,88731.14,1,50,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1124,1998,77263.18,1,72,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,3864,1999,115353.35,1,51,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,2017,1996,143464.98,1,46,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,428,1995,51238.52,1,44,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,4146,2007,125089.36,0,44,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,1111,1960,74236.27,1,35,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,2852,2008,59917.08,1,48,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,2439,1998,46795.18,1,43,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,425,1986,332.0437,1,48,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0,705,1960,97688.72,1,35,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,658,1978,163916.59,1,46,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,1,1768,1998,130171.7,1,65,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,1025,1950,27984.41,1,30,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,2849,2003,109257.82,1,49,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1158,2000,129289.13,1,26,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,2762,1895,89569.7,1,22,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1112,1977,68129.89,1,54,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,1,1996,1998,67900.04,1,41,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,3077,2007,10292.62,1,57,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,1457,1968,124298.43,1,49,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,3355,2000,31789.85,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,3035,1987,35299.63,1,25,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1939,1985,145870.82,1,39,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,3412,2010,14609.59,1,29,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,1017,2011,8299.73,1,37,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,8824,1855,474.9025,1,60,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,0,79290,1984,208482.93,1,57,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1005,1994,73610.04,1,53,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1691,1987,92137.75,1,31,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,693,2001,222.8496,1,49,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,0,1393,1852,116158.23,1,20,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,360,2014,31828.42,1,66,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,18644,1961,100457.73,1,28,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,1241,1990,98841.74,1,29,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
